ID,Target_AUC,Target_LogLoss
ID_LYL3WI,0,0
ID_AWFRXE,0,0
ID_T4IHFG,0,0
ID_H0VC5G,0,0
ID_J901AH,0,0
ID_TQZ1ON,0,0
ID_2VA0E8,0,0
ID_P0RNYN,0,0
ID_HDYUSL,0,0
ID_YL0EDW,0,0
ID_BPMG6R,0,0
ID_MAPA4A,0,0
ID_GT9OS5,0,0
ID_SYDTJ5,0,0
ID_QWN8WU,0,0
ID_3UZ5DZ,0,0
ID_M7V81Z,0,0
ID_58PPXQ,0,0
ID_CNCDMU,0,0
ID_F04611,0,0
ID_F6QG4I,0,0
ID_VR4FGO,0,0
ID_2DY6OE,0,0
ID_4QNHYT,0,0
ID_B2KBM2,0,0
ID_BTQSKW,0,0
ID_6HZD5V,0,0
ID_NBZZ52,0,0
ID_0LULSU,0,0
ID_ML7NLJ,0,0
ID_NT2CWM,0,0
ID_SU8D5I,0,0
ID_CD8HB5,0,0
ID_U19XWD,0,0
ID_VZ54RZ,0,0
ID_P93J8N,0,0
ID_RCYZHR,0,0
ID_6AR01Y,0,0
ID_66H7D3,0,0
ID_J0Q851,0,0
ID_HQ0I0K,0,0
ID_RI95JT,0,0
ID_F160WC,0,0
ID_E1X8H3,0,0
ID_FZTKUS,0,0
ID_GW6NGV,0,0
ID_2IUSW6,0,0
ID_KE8ZIA,0,0
ID_0TXN8F,0,0
ID_7J8AI0,0,0
ID_AXDVH8,0,0
ID_SSY35E,0,0
ID_NKHMZV,0,0
ID_AXTUH0,0,0
ID_Y7SNRR,0,0
ID_3IBDEX,0,0
ID_GAM9MC,0,0
ID_EHOO1I,0,0
ID_YTJT1O,0,0
ID_W2CKBR,0,0
ID_H82ZVD,0,0
ID_MW0PDQ,0,0
ID_U8LCUK,0,0
ID_835G7K,0,0
ID_0B95IK,0,0
ID_PZGY1E,0,0
ID_J3Z3PG,0,0
ID_VZWHYS,0,0
ID_773OG2,0,0
ID_XTT4CB,0,0
ID_O1PPRJ,0,0
ID_36O66D,0,0
ID_8CCHO9,0,0
ID_VP4ORR,0,0
ID_JVC3PP,0,0
ID_Y9BJ6P,0,0
ID_2P4AOA,0,0
ID_5E6ZWN,0,0
ID_RCSVAU,0,0
ID_RTD6W8,0,0
ID_EWCORN,0,0
ID_4R71CL,0,0
ID_K7COXV,0,0
ID_6IXV9L,0,0
ID_GQ2UBE,0,0
ID_3NGPTN,0,0
ID_T1GZJO,0,0
ID_IV5U1I,0,0
ID_YY0KTO,0,0
ID_5Z5L2Y,0,0
ID_6S9OBN,0,0
ID_H6YR83,0,0
ID_JG2BG8,0,0
ID_NDOACE,0,0
ID_C05JEO,0,0
ID_R55419,0,0
ID_8TIGRF,0,0
ID_CEK6F0,0,0
ID_1VTLST,0,0
ID_55WWY3,0,0
ID_2YELMY,0,0
ID_MZ5VMB,0,0
ID_9WPP5M,0,0
ID_4XAIZZ,0,0
ID_VB8LH5,0,0
ID_SGNJLC,0,0
ID_ATLIIC,0,0
ID_7QAS4C,0,0
ID_RYDVY5,0,0
ID_YMD67I,0,0
ID_ML1RDM,0,0
ID_VP5N7Y,0,0
ID_CFZURQ,0,0
ID_IC8WKE,0,0
ID_JQ32YU,0,0
ID_CSMXN3,0,0
ID_PSELIA,0,0
ID_VI1Z6V,0,0
ID_THDLX9,0,0
ID_ZMRPCJ,0,0
ID_0UIHZ7,0,0
ID_67EUQE,0,0
ID_PE29EZ,0,0
ID_ZNACXO,0,0
ID_8TZ33I,0,0
ID_PSAEO4,0,0
ID_R5WWDV,0,0
ID_HQ9E78,0,0
ID_D5SAT6,0,0
ID_UB7RTE,0,0
ID_LNZFO2,0,0
ID_E06NC8,0,0
ID_SEZGUY,0,0
ID_O69J3K,0,0
ID_THUK6J,0,0
ID_DI5K6Q,0,0
ID_8SEO5L,0,0
ID_6CUHJO,0,0
ID_5JFKM6,0,0
ID_Q3J7FA,0,0
ID_XLJU64,0,0
ID_0MPEDV,0,0
ID_WHEGZX,0,0
ID_ISPMCD,0,0
ID_SV6GC5,0,0
ID_GR50D3,0,0
ID_D1729W,0,0
ID_LCKCIC,0,0
ID_PEX6EG,0,0
ID_WPAK5D,0,0
ID_G5ALLG,0,0
ID_47E1V8,0,0
ID_QFU8NJ,0,0
ID_XCJSWR,0,0
ID_ILKRBA,0,0
ID_8EGF77,0,0
ID_TBR3DO,0,0
ID_M1IBYT,0,0
ID_1G4XB7,0,0
ID_ANJ1YQ,0,0
ID_5CQEO8,0,0
ID_0MOFSL,0,0
ID_12JOS0,0,0
ID_G1RHOO,0,0
ID_QWMOKE,0,0
ID_J581VA,0,0
ID_52OA7D,0,0
ID_AAB4V5,0,0
ID_NIZQWG,0,0
ID_QVVE8M,0,0
ID_GTMLNQ,0,0
ID_KPC18R,0,0
ID_HXDEIY,0,0
ID_C3ZB7M,0,0
ID_QUEMYV,0,0
ID_E4ZGEW,0,0
ID_K94364,0,0
ID_QCCIQF,0,0
ID_0RCT9H,0,0
ID_LU45TT,0,0
ID_MZ7NS7,0,0
ID_FMLBD3,0,0
ID_0ULZAX,0,0
ID_KBEBSX,0,0
ID_IPT7N7,0,0
ID_VGWR0G,0,0
ID_50UPSF,0,0
ID_666TFA,0,0
ID_KZT9BW,0,0
ID_METZED,0,0
ID_FFOIOY,0,0
ID_HLJ5J2,0,0
ID_PNO4MX,0,0
ID_KHCXG0,0,0
ID_5IN7VQ,0,0
ID_XNHUCV,0,0
ID_7ZKVBE,0,0
ID_5C4LZ1,0,0
ID_LC46TY,0,0
ID_M73SUG,0,0
ID_SAOZ6U,0,0
ID_NUABRR,0,0
ID_ZIK2PC,0,0
ID_9S1EQ8,0,0
ID_D9YLU6,0,0
ID_6KFMKW,0,0
ID_U1ZTE2,0,0
ID_E0KBT4,0,0
ID_1NGNLI,0,0
ID_FE5KYH,0,0
ID_V8FS0B,0,0
ID_AOD83L,0,0
ID_HDD9K0,0,0
ID_CEIT3X,0,0
ID_C2MH3D,0,0
ID_VRE4FM,0,0
ID_MC9MBK,0,0
ID_BDPLLE,0,0
ID_LYUOO2,0,0
ID_CTTWA6,0,0
ID_J7KD55,0,0
ID_8BGG5C,0,0
ID_WNYXMU,0,0
ID_9YTDU7,0,0
ID_LA9EFG,0,0
ID_H58ZRI,0,0
ID_94JZZV,0,0
ID_Q45VVC,0,0
ID_15X5WK,0,0
ID_26ZJRY,0,0
ID_YJ3GBT,0,0
ID_8U73HB,0,0
ID_38FBOY,0,0
ID_FXIU5G,0,0
ID_AY14GR,0,0
ID_GVDO7L,0,0
ID_9KY480,0,0
ID_MD8VI2,0,0
ID_XC411Q,0,0
ID_DB7J5S,0,0
ID_J204X8,0,0
ID_9GO0K6,0,0
ID_F94760,0,0
ID_2NRU4G,0,0
ID_V7ZKZA,0,0
ID_VL0819,0,0
ID_QUBZH0,0,0
ID_LS69ID,0,0
ID_39UZW9,0,0
ID_O2FXOD,0,0
ID_NHFL0I,0,0
ID_DFT53W,0,0
ID_TQFD07,0,0
ID_OS3Y9Q,0,0
ID_MRT69P,0,0
ID_SZD1DR,0,0
ID_GYCM7U,0,0
ID_ZMJ52K,0,0
ID_V02QLE,0,0
ID_VSJJXW,0,0
ID_V344AN,0,0
ID_HYBVSX,0,0
ID_QML6VL,0,0
ID_P2NRA2,0,0
ID_R66KC7,0,0
ID_PD3K20,0,0
ID_NTSLML,0,0
ID_SRYX0D,0,0
ID_F9LROV,0,0
ID_0MQMO2,0,0
ID_JPYNMZ,0,0
ID_CPTPPE,0,0
ID_1JFE4D,0,0
ID_GFZJN2,0,0
ID_O5KQ7V,0,0
ID_MJIKI1,0,0
ID_TSV7DP,0,0
ID_XDF1OK,0,0
ID_SV3OI8,0,0
ID_1QEKQS,0,0
ID_3YV7AW,0,0
ID_EWLVSN,0,0
ID_E5V303,0,0
ID_W7B0QI,0,0
ID_9XRJOC,0,0
ID_K5TUOO,0,0
ID_OY7BBZ,0,0
ID_DR6GGX,0,0
ID_0AZN2P,0,0
ID_6N1R65,0,0
ID_NF53ZG,0,0
ID_NTJZTW,0,0
ID_20L46F,0,0
ID_3Z8ZOX,0,0
ID_8P100I,0,0
ID_XCC2C3,0,0
ID_36U0QF,0,0
ID_8CAI6X,0,0
ID_O4LF92,0,0
ID_C1O0B0,0,0
ID_RT4IGM,0,0
ID_0XUF1W,0,0
ID_ZLDHIH,0,0
ID_M21JG0,0,0
ID_BOOCNZ,0,0
ID_1G6C03,0,0
ID_C6MJJL,0,0
ID_4K8VKQ,0,0
ID_0F65PT,0,0
ID_E893T3,0,0
ID_KFNG7L,0,0
ID_NN5ZE0,0,0
ID_Y4SNVV,0,0
ID_Y4BY2F,0,0
ID_GHJCKJ,0,0
ID_W2SSDB,0,0
ID_IRGER9,0,0
ID_QZ94KI,0,0
ID_WHDEMY,0,0
ID_LG4IM1,0,0
ID_D23008,0,0
ID_6ZBLYJ,0,0
ID_2SOYHE,0,0
ID_QNECK5,0,0
ID_OKGL6B,0,0
ID_0I1U4B,0,0
ID_3XZ0WU,0,0
ID_QCIFIH,0,0
ID_V4WNBX,0,0
ID_STI1HD,0,0
ID_307FO3,0,0
ID_61QRFB,0,0
ID_JKRS8I,0,0
ID_8ZQOU0,0,0
ID_WV8I96,0,0
ID_A5BNST,0,0
ID_92V9GE,0,0
ID_YE1BT6,0,0
ID_HTQYMI,0,0
ID_6FBN8L,0,0
ID_U9EA6S,0,0
ID_MCF5K1,0,0
ID_RMSPYE,0,0
ID_9VSF9L,0,0
ID_PTTNLU,0,0
ID_O34UM1,0,0
ID_D3VCCY,0,0
ID_0CUGR4,0,0
ID_M3GY7V,0,0
ID_5ZCYBH,0,0
ID_EK0K5X,0,0
ID_LE8DY8,0,0
ID_KIUXJ1,0,0
ID_BWXSC4,0,0
ID_UKT75R,0,0
ID_JREHQP,0,0
ID_9U95YJ,0,0
ID_A5B8S7,0,0
ID_Y3A0KZ,0,0
ID_0TQSC9,0,0
ID_M6P2AH,0,0
ID_SJZXTI,0,0
ID_9UR1N1,0,0
ID_X3B178,0,0
ID_H6NT44,0,0
ID_DA8BII,0,0
ID_Y1MPIJ,0,0
ID_N76N7Q,0,0
ID_WO7SGH,0,0
ID_PFMMT5,0,0
ID_ZHLRES,0,0
ID_0W8PE1,0,0
ID_ZU1G2F,0,0
ID_L1QS8G,0,0
ID_R0VCE0,0,0
ID_CHTMFW,0,0
ID_BL4XJ8,0,0
ID_BUQAQ6,0,0
ID_FRT4ZR,0,0
ID_Z26034,0,0
ID_9JZ92D,0,0
ID_9VCWKM,0,0
ID_CA283X,0,0
ID_JNWYID,0,0
ID_V6DS3M,0,0
ID_OKOCST,0,0
ID_GEQX53,0,0
ID_BR5994,0,0
ID_1QGQ19,0,0
ID_SFLE9P,0,0
ID_B2SVHT,0,0
ID_CD7GZT,0,0
ID_XEG0O4,0,0
ID_OYDJLF,0,0
ID_XCFV19,0,0
ID_ALCS33,0,0
ID_5BCJFC,0,0
ID_PZJQCV,0,0
ID_6BYM1B,0,0
ID_QOZBRT,0,0
ID_GA1ZS1,0,0
ID_22JPB6,0,0
ID_80H1E8,0,0
ID_B60IHP,0,0
ID_I3WO9C,0,0
ID_S7F963,0,0
ID_Q2EYCC,0,0
ID_RHEGUF,0,0
ID_6QDC2L,0,0
ID_IIQ9SD,0,0
ID_OKOFB3,0,0
ID_YO21RW,0,0
ID_5R9VQI,0,0
ID_5FGKPB,0,0
ID_4DSAF3,0,0
ID_ODG51C,0,0
ID_2O9P21,0,0
ID_IL9GVP,0,0
ID_6PY0BH,0,0
ID_NKSWJP,0,0
ID_PO4UPX,0,0
ID_5H26F1,0,0
ID_PXRCD1,0,0
ID_C2RRUF,0,0
ID_D5O7LX,0,0
ID_6LHRCH,0,0
ID_IZQFW6,0,0
ID_A8PHJ9,0,0
ID_WXEV8N,0,0
ID_6HPHF9,0,0
ID_GUKRPA,0,0
ID_LNIMKN,0,0
ID_JVV09P,0,0
ID_ZGRT1U,0,0
ID_KC5W0I,0,0
ID_DEV3YW,0,0
ID_1QLCJT,0,0
ID_44D1BQ,0,0
ID_VKNV9Z,0,0
ID_EJ0R6K,0,0
ID_PKMXZD,0,0
ID_P1Z1CB,0,0
ID_VB8TVK,0,0
ID_TF420S,0,0
ID_AU6QYK,0,0
ID_SJ08CW,0,0
ID_0A9S4F,0,0
ID_T0W7LW,0,0
ID_ELL8R0,0,0
ID_TG2T09,0,0
ID_9Y1KQ3,0,0
ID_EFCF1B,0,0
ID_1I26MU,0,0
ID_MBMN3B,0,0
ID_CGKM5K,0,0
ID_3AXMUF,0,0
ID_YTK1DY,0,0
ID_NGRYNZ,0,0
ID_QJK78Z,0,0
ID_S99RY7,0,0
ID_3SFK3D,0,0
ID_5P5F37,0,0
ID_UEYCMC,0,0
ID_73JNU6,0,0
ID_UDX0RO,0,0
ID_BTJ3RB,0,0
ID_HC6CHO,0,0
ID_4I9UC5,0,0
ID_KKF1F2,0,0
ID_9TAK0M,0,0
ID_L7B8YG,0,0
ID_KG2AUS,0,0
ID_F5ZV5G,0,0
ID_61F2BG,0,0
ID_QTQFD7,0,0
ID_FK0WM0,0,0
ID_I1E2X8,0,0
ID_5FLYTM,0,0
ID_3NCBSH,0,0
ID_BZWRI2,0,0
ID_GAE57E,0,0
ID_KZVMPS,0,0
ID_68TK75,0,0
ID_GEX0QQ,0,0
ID_DLH3PM,0,0
ID_VB9ED0,0,0
ID_3X6QWY,0,0
ID_AC3CXJ,0,0
ID_1GPYAK,0,0
ID_VORJKV,0,0
ID_JGPFMU,0,0
ID_VO7G5J,0,0
ID_CLL52X,0,0
ID_RGN6LL,0,0
ID_7KYT30,0,0
ID_E5EHJC,0,0
ID_A1QOSI,0,0
ID_IE4S4I,0,0
ID_81AZUL,0,0
ID_WZCX2O,0,0
ID_17J61X,0,0
ID_8OHZWE,0,0
ID_ZHHFKO,0,0
ID_7CDMJV,0,0
ID_VGNSCL,0,0
ID_P0EB5O,0,0
ID_AKITQ5,0,0
ID_RQIJKP,0,0
ID_W92C7N,0,0
ID_N0SMJ3,0,0
ID_1FTD3L,0,0
ID_63E4CN,0,0
ID_CKRD3V,0,0
ID_IN1O3F,0,0
ID_0862BD,0,0
ID_QZVWU9,0,0
ID_QC0BSW,0,0
ID_JF3IKB,0,0
ID_NRW76P,0,0
ID_7IN40K,0,0
ID_33QRBX,0,0
ID_BANIDN,0,0
ID_ARDV7A,0,0
ID_SB9UBT,0,0
ID_1D024B,0,0
ID_4GTPX5,0,0
ID_KJFJ2C,0,0
ID_B2ADEK,0,0
ID_85J95V,0,0
ID_AH8DYC,0,0
ID_CULLUE,0,0
ID_DXNEVI,0,0
ID_AU5NYE,0,0
ID_2RVJZ3,0,0
ID_UTZEMF,0,0
ID_RNO33M,0,0
ID_ATVUA8,0,0
ID_IBXGCO,0,0
ID_22PZHF,0,0
ID_U7B9C2,0,0
ID_F1SO6R,0,0
ID_J1KT0E,0,0
ID_J4KHWH,0,0
ID_8J612T,0,0
ID_DKMWWU,0,0
ID_CD6DYQ,0,0
ID_JCC8B5,0,0
ID_DKBD5F,0,0
ID_I8HQF2,0,0
ID_1WNXMW,0,0
ID_NTXH1N,0,0
ID_4B2W66,0,0
ID_F9Z0SV,0,0
ID_F1IYKF,0,0
ID_GTJJE5,0,0
ID_OCWZ83,0,0
ID_OFC8KM,0,0
ID_VRR5KC,0,0
ID_GDZ43W,0,0
ID_1BSJK3,0,0
ID_DMTIMU,0,0
ID_OUWFGJ,0,0
ID_HYW8FZ,0,0
ID_HZ4S64,0,0
ID_JI5OTF,0,0
ID_YFIV37,0,0
ID_RQ0YOF,0,0
ID_QCJBA1,0,0
ID_DBMODB,0,0
ID_E1N2B8,0,0
ID_8G0LCN,0,0
ID_FCV0KA,0,0
ID_UZSQC8,0,0
ID_JQ4KAO,0,0
ID_2J9CII,0,0
ID_49YQUA,0,0
ID_XVY2P5,0,0
ID_VG9QOB,0,0
ID_J1AE9W,0,0
ID_23N394,0,0
ID_3JGMOY,0,0
ID_4XUAPQ,0,0
ID_PMZUIK,0,0
ID_QKRMYV,0,0
ID_CFUPQ7,0,0
ID_2N5HBX,0,0
ID_D4CDVT,0,0
ID_9P7K2H,0,0
ID_OK9G0U,0,0
ID_EM6WFS,0,0
ID_0QQIJP,0,0
ID_DN1A5V,0,0
ID_UMNAON,0,0
ID_1HEB63,0,0
ID_YMARX3,0,0
ID_J2HNZ8,0,0
ID_Z2Z76B,0,0
ID_0VLGJF,0,0
ID_NMTP3O,0,0
ID_S7LKC0,0,0
ID_JBFU2S,0,0
ID_N3RPHH,0,0
ID_NIBSKT,0,0
ID_EO5GS9,0,0
ID_MDM9ZM,0,0
ID_TGJLN0,0,0
ID_27PCGP,0,0
ID_OVW7PW,0,0
ID_BFBTI8,0,0
ID_IZXW2R,0,0
ID_37JKZI,0,0
ID_COLSAX,0,0
ID_RU7NS8,0,0
ID_5VR97A,0,0
ID_39JS89,0,0
ID_QZPE3L,0,0
ID_C3JSAA,0,0
ID_PJ7DYK,0,0
ID_CEI2GH,0,0
ID_QPCS6O,0,0
ID_Z83S0T,0,0
ID_NOIP4J,0,0
ID_H9E2H3,0,0
ID_02SFYL,0,0
ID_CYXUZR,0,0
ID_MXMB3J,0,0
ID_9VO4TA,0,0
ID_CKGXTS,0,0
ID_JVVGS0,0,0
ID_267CO4,0,0
ID_G1OTMQ,0,0
ID_XVCW21,0,0
ID_AHIMKO,0,0
ID_VXJCY9,0,0
ID_3RA9O5,0,0
ID_5HY82O,0,0
ID_YZ5OVD,0,0
ID_Q27K6U,0,0
ID_3KDIS0,0,0
ID_M1JQZY,0,0
ID_B0C2J6,0,0
ID_J7HU2J,0,0
ID_OGCJNX,0,0
ID_PYUEUN,0,0
ID_SQOWLV,0,0
ID_081H0S,0,0
ID_N4VBUJ,0,0
ID_H9LDYY,0,0
ID_QXLXW8,0,0
ID_Y59MZG,0,0
ID_U4HQ7F,0,0
ID_ODOZOE,0,0
ID_J33PW5,0,0
ID_ZET5XT,0,0
ID_SU7W6Q,0,0
ID_YPJCWW,0,0
ID_3MZPPY,0,0
ID_WXO73M,0,0
ID_5C87EW,0,0
ID_A58111,0,0
ID_ATEMOM,0,0
ID_9GA6QF,0,0
ID_VR4Q2H,0,0
ID_30Z7Z1,0,0
ID_IFN6O4,0,0
ID_P67RJC,0,0
ID_J1FVR7,0,0
ID_YQUYKA,0,0
ID_77OT6T,0,0
ID_DFF58D,0,0
ID_RP0EBE,0,0
ID_HHMPR4,0,0
ID_3CBNSM,0,0
ID_L94EPZ,0,0
ID_ZLPAT9,0,0
ID_7J9NW0,0,0
ID_U9JCG6,0,0
ID_5L0RI5,0,0
ID_NDVI6A,0,0
ID_MWE6HL,0,0
ID_7VEVTL,0,0
ID_JIIEEH,0,0
ID_C112J1,0,0
ID_MDECZK,0,0
ID_QUKXUO,0,0
ID_P3QOG9,0,0
ID_E9TNJ2,0,0
ID_FEO2NQ,0,0
ID_B8I0C4,0,0
ID_2H7JKJ,0,0
ID_UEN9AJ,0,0
ID_DFV4A0,0,0
ID_245UOK,0,0
ID_VVY957,0,0
ID_TGKZ5E,0,0
ID_ITPX2R,0,0
ID_9N0755,0,0
ID_TQLMYB,0,0
ID_5FY0FB,0,0
ID_LJCH7U,0,0
ID_OCHNHB,0,0
ID_C1JNF1,0,0
ID_6C9SEB,0,0
ID_R19E3O,0,0
ID_N9VSWR,0,0
ID_AYMP7Y,0,0
ID_1D5N00,0,0
ID_Y2N775,0,0
ID_62YXLY,0,0
ID_LCEMGQ,0,0
ID_JHEFC2,0,0
ID_NBOURH,0,0
ID_4OO6GY,0,0
ID_TMATQ7,0,0
ID_ZVK3IC,0,0
ID_Z75MTA,0,0
ID_UE6PS1,0,0
ID_9FA1EB,0,0
ID_HWAB37,0,0
ID_ATOVTC,0,0
ID_X3ZLQN,0,0
ID_Y0TAOF,0,0
ID_JJHUGF,0,0
ID_VJ63EF,0,0
ID_3GL87K,0,0
ID_E90QQ7,0,0
ID_N0LJUJ,0,0
ID_COH1FW,0,0
ID_UL3AZI,0,0
ID_JRINHF,0,0
ID_3YAMXF,0,0
ID_QIUM5A,0,0
ID_7WAB74,0,0
ID_P9X5C8,0,0
ID_C2JXGQ,0,0
ID_FOTDWB,0,0
ID_QM6NNC,0,0
ID_SM2QYN,0,0
ID_LCUCYY,0,0
ID_K3N47C,0,0
ID_OWA98O,0,0
ID_KRJ5KD,0,0
ID_XU4HOL,0,0
ID_UUA433,0,0
ID_C047VU,0,0
ID_Q98TZ6,0,0
ID_TAF0UC,0,0
ID_FBKWJL,0,0
ID_NIV7L1,0,0
ID_8I7AAN,0,0
ID_LC9I85,0,0
ID_IF785B,0,0
ID_C5JH1Z,0,0
ID_SY0K8A,0,0
ID_7M0AE5,0,0
ID_1HICLY,0,0
ID_00CYJW,0,0
ID_2PD4I2,0,0
ID_HW6GQ7,0,0
ID_1GRHWQ,0,0
ID_RK7VLB,0,0
ID_5IYRXA,0,0
ID_J2HJDH,0,0
ID_8FSXHO,0,0
ID_3KB4X2,0,0
ID_KO7IHO,0,0
ID_47M8H9,0,0
ID_H73VHP,0,0
ID_12N9UL,0,0
ID_54QR5T,0,0
ID_KM885C,0,0
ID_VLIX90,0,0
ID_5J9AVR,0,0
ID_36TTNA,0,0
ID_40BPXA,0,0
ID_WR4QUE,0,0
ID_AS8J2Q,0,0
ID_3N8G6D,0,0
ID_QPVABU,0,0
ID_5JJWTA,0,0
ID_I0WMPL,0,0
ID_3XZLCC,0,0
ID_NOB1KR,0,0
ID_20SJHR,0,0
ID_MJ9I7V,0,0
ID_VZFSTM,0,0
ID_EUXU2A,0,0
ID_VEKP4I,0,0
ID_7OLEX8,0,0
ID_Z9ENZH,0,0
ID_S1573E,0,0
ID_UIZB31,0,0
ID_63IY0T,0,0
ID_XZVTJR,0,0
ID_JV8XUJ,0,0
ID_EZFZR9,0,0
ID_PN648M,0,0
ID_U9FFH6,0,0
ID_SDC6WX,0,0
ID_7VYFT8,0,0
ID_12EC9F,0,0
ID_5ICPBE,0,0
ID_DPL5SK,0,0
ID_T6SZ1Z,0,0
ID_J9UQT6,0,0
ID_LJT9T5,0,0
ID_KHXQEI,0,0
ID_JKU0Y6,0,0
ID_38P3Q6,0,0
ID_1F0WTK,0,0
ID_HVCZHG,0,0
ID_X5NRU4,0,0
ID_GKAGN9,0,0
ID_3WN1AE,0,0
ID_QEOB4D,0,0
ID_LZ0KBE,0,0
ID_MM9W50,0,0
ID_U4HGC7,0,0
ID_5GVAA9,0,0
ID_810CT2,0,0
ID_13BMP7,0,0
ID_YS9DI6,0,0
ID_DKAO7M,0,0
ID_PGW110,0,0
ID_YO40VN,0,0
ID_8JFBIJ,0,0
ID_FJNMY8,0,0
ID_TN0VX0,0,0
ID_GLHYOF,0,0
ID_X6AEZQ,0,0
ID_ZIY344,0,0
ID_4KYKRC,0,0
ID_P7OK51,0,0
ID_5662SX,0,0
ID_AIZLKV,0,0
ID_TJRUSP,0,0
ID_80HQAB,0,0
ID_MBWF7R,0,0
ID_FR7G3L,0,0
ID_8U6ZAY,0,0
ID_B7FBKB,0,0
ID_MAM1N3,0,0
ID_71TMJP,0,0
ID_CDQJHB,0,0
ID_2CQTYA,0,0
ID_K0JIWN,0,0
ID_FPE15V,0,0
ID_WVVSV7,0,0
ID_7UR7UN,0,0
ID_EUTPRB,0,0
ID_9DKFXX,0,0
ID_XCZOAZ,0,0
ID_NH4UZQ,0,0
ID_UR1W7Z,0,0
ID_SU9FVY,0,0
ID_GRD95O,0,0
ID_IFS2CN,0,0
ID_59FS6Q,0,0
ID_I5PH3Y,0,0
ID_KCCIBP,0,0
ID_46H0WM,0,0
ID_QOORGW,0,0
ID_SROHTS,0,0
ID_COFZ43,0,0
ID_YNAIKH,0,0
ID_R1HZ73,0,0
ID_SVDE07,0,0
ID_PBVWA5,0,0
ID_O6H1VX,0,0
ID_ZFQZ4Q,0,0
ID_RWN2VM,0,0
ID_IMDKTP,0,0
ID_9ARMB5,0,0
ID_TSNZL1,0,0
ID_LWN21W,0,0
ID_667IIT,0,0
ID_WL6IVZ,0,0
ID_WZMSUI,0,0
ID_Y4IER1,0,0
ID_SAZSUD,0,0
ID_PPFKLO,0,0
ID_XMFZFG,0,0
ID_DSJJA8,0,0
ID_LKEE73,0,0
ID_8558IW,0,0
ID_ST1RHD,0,0
ID_MSI5UY,0,0
ID_U8YE82,0,0
ID_O52TYN,0,0
ID_3HJH08,0,0
ID_7EASTM,0,0
ID_J9BJUY,0,0
ID_YB0HJN,0,0
ID_QVDL5D,0,0
ID_E8BVHR,0,0
ID_G3U61F,0,0
ID_FM73LZ,0,0
ID_LDRL3V,0,0
ID_09DGS7,0,0
ID_Z26A6Y,0,0
ID_OYG6O0,0,0
ID_Q9BXAX,0,0
ID_JKWQ7H,0,0
ID_GMSRLR,0,0
ID_SHG09S,0,0
ID_6KXVGZ,0,0
ID_NOPO9T,0,0
ID_0INYBB,0,0
ID_ER88QS,0,0
ID_ORX5Y7,0,0
ID_Y1GQOD,0,0
ID_QHXVPY,0,0
ID_8FA0JU,0,0
ID_CQC1SP,0,0
ID_QKQWG8,0,0
ID_BNCL2X,0,0
ID_43TYF5,0,0
ID_1WO9BE,0,0
ID_X5N4I3,0,0
ID_FWP8GW,0,0
ID_S0CSIL,0,0
ID_9T471X,0,0
ID_EZJG36,0,0
ID_W8WNYP,0,0
ID_FQ07BH,0,0
ID_RU9JMN,0,0
ID_LN85GK,0,0
ID_HOC4C6,0,0
ID_FFKRLK,0,0
ID_BQ41BD,0,0
ID_NFFKJZ,0,0
ID_BKH55F,0,0
ID_6GH2KA,0,0
ID_YZVRG4,0,0
ID_TINKPV,0,0
ID_XMPSKY,0,0
ID_GQ0QSO,0,0
ID_DWL90A,0,0
ID_ETPJ3G,0,0
ID_XVOFW0,0,0
ID_P77UE6,0,0
ID_3JIZL3,0,0
ID_WTNIED,0,0
ID_D6IQ0E,0,0
ID_J8OHSO,0,0
ID_8X0VY5,0,0
ID_AIHEM9,0,0
ID_UCD4YL,0,0
ID_YS9DL1,0,0
ID_7YORO1,0,0
ID_PH2SF9,0,0
ID_0X0LL0,0,0
ID_SJDG98,0,0
ID_4SHU72,0,0
ID_6EGDXM,0,0
ID_ICG76P,0,0
ID_Z0OR25,0,0
ID_4VPB40,0,0
ID_UVIU2V,0,0
ID_OZDI2E,0,0
ID_IMUOTQ,0,0
ID_OIZPCQ,0,0
ID_NZOH64,0,0
ID_R1GF9O,0,0
ID_DH34Y8,0,0
ID_ZIQFET,0,0
ID_PHOXZW,0,0
ID_2U5BRA,0,0
ID_VWH4GT,0,0
ID_IG2KXW,0,0
ID_J9E6TP,0,0
ID_YN0438,0,0
ID_AYTOPW,0,0
ID_P7RDOK,0,0
ID_MHZJ7C,0,0
ID_1I4Q1U,0,0
ID_I6TJQN,0,0
ID_Z86ZGR,0,0
ID_KO313H,0,0
ID_43TBDC,0,0
ID_N2CAI0,0,0
ID_C98LKF,0,0
ID_Z8B1NO,0,0
ID_ZCRZVF,0,0
ID_4CE4UE,0,0
ID_B2X818,0,0
ID_O0IR9D,0,0
ID_SX4YCE,0,0
ID_C1CNHL,0,0
ID_XD0OAS,0,0
ID_H928XR,0,0
ID_LLU2TZ,0,0
ID_CVRTQ0,0,0
ID_GR8G9J,0,0
ID_F8LGF7,0,0
ID_L3PO9F,0,0
ID_DT2A6J,0,0
ID_HX8OJX,0,0
ID_M6XRHI,0,0
ID_WXOP5J,0,0
ID_NR3FOZ,0,0
ID_86M0WM,0,0
ID_SL61JW,0,0
ID_Z8OOIT,0,0
ID_GHL2BD,0,0
ID_8P3VSS,0,0
ID_1AW2K0,0,0
ID_FAH5IB,0,0
ID_D5ISDZ,0,0
