ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_120_days,has_second_training
ID_WHW6P2,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-03-19,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_GA3R7P,Female,Above 35,Manual,0,Nandi,Mosop,Chepterwai,trainer_name_3,2025-07-20,['Livestock Management Practices'],1.0,1.0,1,0,,1,0,0
ID_H2O59U,Male,Below 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-03-21,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_PRZ4RK,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-06-09,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_CJV8XY,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2025-10-14,"['Benfits Of Sistema Biogas,How To Manage Pest And Diseases At Harvesting Stage.,Livestock Management Practices..']",1.0,1.0,1,0,,1,0,0
ID_6KU5NZ,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-25,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Housing,Dairy Hygiene, Health And Feeds,Feed For Layers,Feeding A Lactating Cow,Kienyeji Poultry Feeds,Microp+ Planting,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_LULMEN,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-06-11,"['Asili Fertilizer (Organic),Dairy Nutrition With Tyari,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_VYRVM4,Female,Above 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-26,['Microp+ Planting'],1.0,1.0,1,0,,1,0,0
ID_3E58X5,Male,Above 35,Manual,1,Nandi,Mosop,Kabiyet,trainer_name_3,2024-05-30,"['Dairy Feed Management,How To Rear Healthy Chicken With Biodeal,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_V4ZSNL,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-19,"['Dairy Feed Management,Kienyeji Chicken Rearing For October,Kienyeji Poultry Feeds,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_3BT7QJ,Female,Above 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-03,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_0ZHNS8,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-06,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_IMT6CT,Male,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-05-31,['Dairy Feed Management'],1.0,1.0,1,0,,1,0,0
ID_2G6RI4,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-30,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_AJLFQ7,Female,Above 35,Manual,0,Nandi,Mosop,Kipkaren,trainer_name_3,2025-08-28,['Importance Of Vaccinations And Record'],1.0,1.0,1,0,,1,0,0
ID_2FYFHO,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-05-10,"['Biodeal Poultry,Dairy Feed Management,Dairy Health, Hygiene And Feeds,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,Record Keeping In Poultry,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_AQM27S,Male,Above 35,Manual,0,Nandi,Mosop,Kipkaren,trainer_name_3,2025-08-28,"['How To Manage Pest And Diseases At Harvesting Stage,Livestock Management Practices']",1.0,1.0,1,0,,1,0,0
ID_BJ33N3,Female,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-06-02,"['Deworming Your Dairy Animal,Herd Health Practices With Biodeal Products,Infertility In Dairy Cows,Poultry Management Pract,Reasons Why Ai Fails And Solutions']",1.0,1.0,1,0,,1,0,0
ID_5ZVM3K,Female,Above 35,Manual,1,Siaya,Rarieda,West Uyoma,trainer_name_5,2024-04-16,"['Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_CSF7T8,Female,Above 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-03-27,"['Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_4POPA4,Male,Above 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-03-18,"['How To Succeed In Breeding,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_IB2JVE,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-22,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_A134U4,Male,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-28,['Record Keeping In Poultry'],1.0,1.0,1,0,,1,0,0
ID_AG9XFB,Female,Above 35,Manual,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-21,['Dairy Feed Management'],1.0,1.0,1,0,,1,0,0
ID_B5IDNM,Female,Above 35,Manual,0,Siaya,Gem,East Gem,trainer_name_5,2024-06-04,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_26WE90,Male,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-12,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_KOYK2A,Female,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-14,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_A4FW7V,Female,Above 35,Manual,0,Siaya,Ugunja,Sigomere,trainer_name_5,2024-06-10,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_LEEZWZ,Female,Below 35,Manual,0,Bungoma,Kanduyi,Marakaru/Tuuti,trainer_name_2,2024-04-18,"['Disadvantages Of Natural Mating,Herd Health']",1.0,1.0,1,0,,1,0,0
ID_69OM46,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-21,"['Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_2HQRCA,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-06-03,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_EUIHAR,Male,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-06-02,"['Dairy Feed Management,How To Rear Healthy Chicken With Biodeal']",1.0,1.0,1,0,,1,0,0
ID_ZFXILR,Male,Below 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-04-04,"['Dairy Housing,Dairy Hygiene, Health And Feeds,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_1WQQDJ,Male,Above 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-04-03,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_895WLX,Female,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-01,"['Dairy Feed Management,Dairy Housing,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_EW9YS1,Female,Above 35,Manual,1,Nandi,Mosop,Ndalat,trainer_name_3,2024-03-27,"['Biodeal Poultry,Dairy Housing,Kienyeji Poultry Feeds,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_6QS6I6,Male,Above 35,Ussd,0,Bungoma,Bumula,Kabula,trainer_name_2,2024-03-21,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_V7U9FA,Male,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-03-02,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Ndume App,Poultry Feeding,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_VE8HNU,Female,Above 35,Manual,0,Nandi,Mosop,Kabiyet,trainer_name_3,2024-03-27,['Kienyeji Poultry Feeds'],1.0,1.0,1,0,,1,0,0
ID_M1O5AA,Female,Above 35,Manual,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-04-07,"['Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Poultry Health Management,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_YH55UT,Male,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-26,"['Microp+ Planting,Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_AFJT8J,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-26,['Microp+ Planting'],1.0,1.0,1,0,,1,0,0
ID_KZRF8Z,Male,Above 35,Manual,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2025-06-12,"['Importance Of Vaccinations And Record,Pest And Disease Management In Crops,Successfull Breeding With Crv,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_O0PTS3,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-04-10,"['Dairy Housing,Dairy Hygiene, Health And Feeds,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_BGMVIE,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-06,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_22PGE9,Male,Above 35,Ussd,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-04-26,"['Dairy Health, Hygiene And Feeds,Feeds For Layers,Kienyeji Poultry Feeds']",1.0,1.0,1,0,,1,0,0
ID_YI0QN5,Male,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-06-03,"['Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_G37YOE,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-03-19,"['How To Succeed In Breeding,Microp+ Planting,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_W2U58Q,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-03-15,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_PNP79N,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-02,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Biodeal Dairy,Biodeal Poultry,Deworming Your Dairy Animal,Herd Health,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management..,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_1KD5ZA,Male,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-04-15,"['Disadvantages In Natural Mating,Herd Health Management']",1.0,1.0,1,0,,1,0,0
ID_NJSSA3,Female,Above 35,Manual,0,Nandi,Mosop,Ndalat,trainer_name_3,2024-05-09,"['Biodeal Poultry,Biosecurity In Poultry Farming,Control Of External Parasites With Dominex.,Dairy Feed Management,Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Disease Management In Crops,Poultry Diseases And Biosecurity,Poultry Feeding With Tyari,Poultry Health Management,Record Keeping In Poultry,Successfull Breeding With Crv,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_OIR12F,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-22,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_FBI0Z5,Female,Above 35,Manual,0,Nandi,Mosop,Ndalat,trainer_name_3,2025-07-29,"['Livestock Management Practices,Pest And Diseases At Harvesting Stage']",1.0,1.0,1,0,,1,0,0
ID_2U4G5A,Female,Below 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-03-30,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_UNFRFI,Female,Below 35,Ussd,1,Siaya,Ugenya,North Ugenya,trainer_name_5,2024-05-22,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_E949E9,Female,Above 35,Manual,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2025-06-12,"['Importance Of Vaccinations And Record,Pest And Disease Management In Crops,Successfull Breeding With Crv,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_C8OQSH,Male,Above 35,Manual,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-05-13,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_OG5VV2,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-29,"['How To Rear Healthy Chicken With Biodeal,Importance Of Vaccinations And Record,Livestock Management Practices,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_K66AQE,Male,Above 35,Manual,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2025-06-12,"['Importance Of Vaccinations And Record,Pest And Disease Management In Crops,Successfull Breeding With Crv,Weed Management In Crop']",1.0,1.0,1,0,,1,0,0
ID_RIQW2A,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-13,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,Poultry Feed And Water Management']",1.0,1.0,1,0,,1,0,0
ID_GD2LOD,Female,Above 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-06-14,"['Asili Fertilizer (Organic),Benfits Of Sistema Biogas,Biosecurity In Poultry Farming,Calf Feeding,Dairy Nutrition With Tyari,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,How To Manage Pest And Diseases At Harvesting Stage,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal.,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Livestock Management Practices.,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Successfull Breeding With Crv,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Unga Dairy Feeds, Hygiene And Health Products,Weed Management In Maize And Beans']",1.0,1.0,1,0,,1,0,0
ID_TOOVJY,Male,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-20,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_P8DO9Y,Female,Above 35,Manual,1,Nandi,Mosop,Kabiyet,trainer_name_3,2024-05-09,"['Biodeal Poultry,Dairy Feed Management,Kienyeji Poultry Feeds,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_I8ZNN0,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-03-19,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Housing,Dairy Nutrition With Tyari,Feeding A Lactating Cow,How To Rear A Calf With Unga Products,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Microp+ Planting,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feed And Water Management,Poultry Feeding With Tyari,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_2ILPDE,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-13,['Poultry Housing'],1.0,1.0,1,0,,1,0,0
ID_QYBPYR,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-23,"['Asili Fertilizer (Organic),Control Of External Parasites With Dominex.,Dairy Feed Management,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Pest And Disease Management In Crops,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feed And Water Management,Record Keeping In Poultry,Successfull Breeding With Crv']",1.0,1.0,1,0,,1,0,0
ID_UTXRI9,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-03-20,"['Dairy Housing,Microp+ Planting,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_K2N6YM,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-24,"['Microp+ Topdressing,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_T9FLCX,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-10,"['Biodeal Dairy,Biodeal Poultry']",1.0,1.0,1,0,,1,0,0
ID_FG581I,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-04-09,"['Dairy Housing,Dairy Hygiene, Health And Feeds,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_BSU8UU,Male,Above 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-07,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_2NOKGR,Male,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-22,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_KQXEP2,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-25,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_GKLBQB,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-18,"['Deworming Your Dairy Animal,How To Succeed In Breeding,Infertility In Dairy Cows,Microp+ Planting,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_AQPVUJ,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-06-05,"['Dairy Feed Management,How To Feed Kienyeji Chicken For Meat,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_0NRLBH,Male,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-30,"['How To Rear Healthy Chicken With Biodeal,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_L5SZ5O,Male,Above 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-04-15,"['Dairy Feed Management,Dairy Health, Hygiene And Feeds,Kienyeji Poultry Feeds,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_4PZH1B,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-13,['Poultry Feed Management'],1.0,1.0,1,0,,1,0,0
ID_8C2TEV,Female,Below 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-04-16,"['Disadvantages In Natural Mating,Herd Health Management,Herd Management,Microp+ Topdressing,Poultry Mngt Practices,Reasons Why Ai Fails And Solutions']",1.0,1.0,1,0,,1,0,0
ID_7D5D9N,Female,Below 35,Ussd,0,Siaya,Ugenya,North Ugenya,trainer_name_5,2024-05-15,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_1I5SZU,Male,Above 35,Manual,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-04-01,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Housing,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_N9F9TL,Male,Above 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-04-24,"['Biodeal Dairy,Disadvantages Of Natural Mating']",1.0,1.0,1,0,,1,0,0
ID_JLQCOC,Male,Above 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-07,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Housing,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_OLXLI9,Male,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-16,['Poultry Feed And Water Management'],1.0,1.0,1,0,,1,0,0
ID_5CPJST,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-05-08,"['Biodeal Poultry,Calf Feeding,Dairy Feed Management,Dairy Nutrition With Tyari,How To Rear A Calf With Unga Products,Kienyeji Poultry Feeds,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity,Poultry Feeding With Tyari,Record Keeping In Poultry,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_9FK22B,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2025-08-06,"['Importance Of Vaccinations And Record,Livestock Management Practices']",1.0,1.0,1,0,,1,0,0
ID_4AYTHR,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-21,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_R0RFUG,Female,Above 35,Manual,1,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-04-12,"['Dairy Housing,Kienyeji Poultry Feeds,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_CI4NBV,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-05-06,"['Biodeal Poultry,Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_KR3XOZ,Male,Above 35,Ussd,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-04-22,"['Dairy Feed Management,Dairy Housing,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_OZB9ZD,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-26,"['Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_RL94V8,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Bukembe East,trainer_name_2,2024-04-18,['Biodeal Dairy'],1.0,1.0,1,0,,1,0,0
ID_WCNE5R,Female,Above 35,Manual,0,Bungoma,Kanduyi,Marakaru/Tuuti,trainer_name_2,2024-03-22,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_PG18XP,Male,Above 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-09,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_L9CM7N,Female,Above 35,Manual,1,Nandi,Mosop,Ndalat,trainer_name_3,2024-03-04,"['Dairy Housing,Poultry Housing,Poultry Products,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_7QN7CV,Female,Above 35,Manual,0,Bungoma,Bumula,Kabula,trainer_name_2,2024-04-22,"['Biodeal Dairy,Biodeal Poultry,Deworming Your Dairy Animal,Disadvantages Of Natural Mating,Herd Health,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_UP5LC7,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-25,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
